Date,AAPL,AMZN,BRK-B,GOOG,GOOGL,JNJ,MSFT,TSLA,UNH,XOM
1/24/2018,42.84680939,70.14896393,211.8850861,55.99567413,56.42139053,127.3755417,89.6854248,18.74763107,219.9352112,67.83493042
1/25/2018,42.88759613,69.85092926,211.4425507,55.65559006,56.30779648,127.6673737,88.78926086,18.94668961,219.7752533,67.57411194
1/26/2018,42.91246414,70.37958527,211.6967468,55.91704178,56.51302719,127.8676224,89.23143768,18.89044189,221.0549164,67.65210724
1/29/2018,42.99070358,71.26279449,212.5821686,56.34796524,56.78747559,127.9894409,90.1581192,18.86019325,222.8531494,67.94359589
1/30/2018,42.81506348,71.06067657,211.9846649,55.96342468,56.60095215,127.2636948,89.26337433,19.38805771,221.9374084,67.60031128
1/31/2018,42.85355377,71.49079132,210.0817871,54.92328262,56.20885468,125.1421051,88.84130096,19.26790428,219.9355469,66.63188171
2/1/2018,43.20882797,73.1248703,209.9527893,54.84591675,56.29457092,124.0806274,90.81742859,18.42603302,221.2763672,66.35540009
2/2/2018,43.6026268,75.1387558,210.8578339,55.19015503,56.4239006,123.6772003,93.48041534,18.19799423,225.271286,66.39806366
2/5/2018,42.73403549,72.85502625,205.2535553,52.57917404,54.25766373,120.4206085,89.46395111,20.50269127,219.5792236,63.95718765
2/6/2018,41.69262695,69.65797424,200.0551605,50.29392624,52.35650253,116.729744,86.8260498,21.35980415,214.0932159,61.45579529
2/7/2018,41.4033432,69.81851196,199.3911438,50.12389755,52.35779953,115.146347,88.90253448,21.68735695,215.7855682,60.31713104
2/8/2018,41.38991928,69.78450775,199.8814392,50.33142853,52.51449585,115.3326416,88.86038208,22.7345314,216.8581238,60.03810501
2/9/2018,41.47025681,69.80364227,198.0746155,50.03511047,51.68202591,113.1241455,89.90878296,23.39424896,216.0049744,58.63343048
2/12/2018,42.11214066,72.18190002,199.4575653,51.15532684,52.65882874,113.1799088,92.58383942,23.52222633,220.7531281,57.86772537
2/13/2018,42.34163284,73.58706665,200.8873444,51.5247879,53.00302887,114.1552887,93.27303314,23.85558319,224.0158539,58.27419281
2/14/2018,42.32654572,73.81684113,200.6363983,51.28691101,52.68324661,114.2169189,92.70373535,24.07054138,224.1973267,58.49483871
2/15/2018,42.23010254,74.21379852,200.5060577,51.41435242,52.77528,114.1965408,92.82836914,24.14268875,224.70047,58.55403137
2/16/2018,42.201828,75.21012115,201.2215271,51.90442657,53.3092041,114.4774475,93.65318298,24.32116508,226.1422424,58.75829697
2/20/2018,42.24734879,75.93508148,202.0948181,52.21839905,53.63607788,115.1231079,93.93548584,24.88599205,227.5151978,59.12050247
2/21/2018,42.16255188,75.94680786,202.0500946,52.28923035,53.7712059,115.0916901,93.78063965,24.93204689,227.18927,59.26827621
2/22/2018,41.89828491,75.37194824,201.329834,52.19875717,53.64768982,114.7864914,93.14093781,25.21303749,226.0912628,59.14004517
2/23/2018,41.85215759,75.37836456,201.5563202,52.18165588,53.78175354,114.9576797,92.93874359,25.10395241,226.1090546,59.41957474
2/26/2018,42.10980225,76.32644653,202.9444122,52.67121124,54.43738174,115.9333878,94.02998352,24.78324127,227.8040466,59.999897
2/27/2018,42.51723862,77.27997589,204.4837341,53.27274323,55.06549072,116.9705963,95.05534363,24.28824234,229.1730804,60.64612579
2/28/2018,42.72169876,77.28728485,204.6633148,53.3772583,55.13953018,117.2586288,95.57537842,23.89213753,228.9845276,60.76702118
3/1/2018,42.25749969,75.80201721,202.5731506,52.54502869,54.29998779,115.7164459,94.23355103,24.35704803,225.6589203,59.92633057
3/2/2018,41.91272736,74.4970932,201.1136322,51.71902466,53.41526794,114.3594589,92.12159729,25.41040611,223.7384949,59.05379868
3/5/2018,41.79351425,74.31970215,200.6603088,51.74447632,53.32531738,114.2923965,91.97493744,25.59205627,223.7713318,58.87324142
3/6/2018,41.99336243,75.46186829,201.8215332,52.23397064,53.82548904,115.2462158,93.0019989,25.58355713,226.4035492,59.35873413
3/7/2018,41.83255768,75.0876236,201.0237885,52.02751923,53.65973663,114.7582245,92.5955658,25.09372902,225.197998,59.42050552
3/8/2018,41.54391861,74.32182312,200.1202087,51.81980896,53.33427811,114.6205902,91.90882874,25.59236717,224.3476715,59.16838074
3/9/2018,41.68553162,75.43430328,201.0827942,52.82752991,54.1786232,115.976181,94.24545288,25.62805748,226.8258057,59.35535812
3/12/2018,42.09082794,77.10170746,202.6379852,54.04081726,55.22489929,117.1946335,97.04245758,25.18611717,229.3707123,59.64984894
3/13/2018,42.07600403,77.42448425,202.6113434,54.38415909,55.56861877,117.3986664,97.76320648,24.44093704,229.0751801,60.05236816
3/14/2018,42.08939743,76.61857605,201.8113861,53.93483734,54.95600128,117.1426468,96.87348175,24.974823,227.4081573,59.83161545
3/15/2018,41.64706421,75.3727951,200.0893097,53.38840103,54.44195557,116.1296539,95.91693115,24.99586678,225.0895538,59.34587479
3/16/2018,41.77980042,75.70815277,200.4736023,53.48720551,54.55526352,116.4376602,96.34597778,24.8112278,226.088028,59.48411942
3/19/2018,41.79669571,75.60221863,200.5563049,53.16544724,54.23184586,116.0309525,95.49085236,25.4242878,226.0662994,59.16552734
3/20/2018,41.5430069,74.19525909,199.2343903,52.37432861,53.4032135,115.2419205,93.64495087,25.6965065,223.4325104,58.90007019
3/21/2018,41.6649704,74.36785126,199.8599701,52.3917923,53.49746323,115.6538162,93.78494263,25.94874001,224.5376434,58.96106339
3/22/2018,41.52970123,73.8193512,199.6139526,51.93586349,53.24633789,115.5438232,92.68107605,26.02033806,223.7110901,59.13644409
3/23/2018,41.105896,71.6441803,197.0417633,50.84565353,51.99339294,113.4316483,89.55013275,26.14896965,219.5698242,58.26934433
3/26/2018,41.21673203,71.60611725,196.910141,50.87744141,51.93589783,113.304512,89.79904175,25.67227173,220.00383,58.02921295
3/27/2018,41.84798431,73.71351624,199.7555542,51.4560585,52.67208099,114.6651764,91.86870575,25.77780342,224.4173279,58.47288895
3/28/2018,41.79193878,73.42927551,198.8712616,51.13615417,52.11382675,114.5644302,91.25673676,25.85220909,223.876297,58.50546646
3/29/2018,41.87796402,73.59640503,198.8317261,51.5715332,52.17468643,115.3366623,92.20813751,25.70153046,224.8089905,58.56958389
4/2/2018,42.21605301,74.44190216,200.1691589,51.78598785,52.53196716,115.8457108,93.22361755,25.27770805,226.3565063,58.78733063
4/3/2018,42.24991226,73.94032288,198.9471741,51.365345,51.98248672,114.8369522,93.0761261,24.56437111,224.849884,58.3907547
4/4/2018,42.74113464,75.25119019,201.0695801,51.56683731,52.317173,116.1495895,93.86141205,24.60565376,228.0650482,59.05708313
4/5/2018,43.31035614,76.62916565,203.2766724,51.78845215,52.73078156,117.3570328,95.16931915,24.87161446,231.6387787,59.40465546
4/6/2018,43.30445862,76.65203094,203.6187592,51.45335388,52.7166481,117.1823654,94.31334686,24.9858017,231.4985657,59.6617775
4/9/2018,43.05400085,75.46183014,201.6595306,50.83589172,51.92433929,116.1114273,93.40718842,24.58999252,228.6125488,59.22898483
4/10/2018,43.13402176,75.97515869,202.1604309,51.08632278,52.21173859,116.5579529,94.20838165,24.64091492,230.2628784,59.18668747
4/11/2018,43.22025681,76.3036499,202.7262726,51.08743286,52.31075287,116.7310867,94.00696564,24.71319771,230.5176086,59.51586151
4/12/2018,43.07663727,76.05861664,202.2081299,50.96284866,52.25740433,116.3767548,93.83867645,24.42923927,229.5975952,59.52031326
4/13/2018,43.21136093,77.14674377,203.5970001,51.55379868,53.00522232,117.2282562,95.21250153,24.53179741,232.2069397,59.76480865
4/16/2018,43.17896271,77.23608398,203.4013977,51.6608696,52.97691345,117.5333557,95.7492981,24.16296196,232.1144409,59.99466324
4/17/2018,43.17859268,77.55288696,204.2698517,51.62621689,53.25229645,117.7616501,95.46148682,24.28040123,232.9295654,60.33414078
4/18/2018,42.87968445,77.47373199,203.7123108,51.63058853,53.44982529,116.7370071,95.41969299,23.46323204,230.979126,60.36271667
4/19/2018,42.71640778,77.62376404,203.7164612,51.6139183,53.78680801,116.3055573,95.03656006,22.29097557,230.1750183,60.95973206
4/20/2018,42.7710495,78.0459671,204.0499878,51.7887764,54.05548477,116.6151047,95.3613205,21.58578873,230.4503937,61.46349716
4/23/2018,42.80725479,77.43964386,202.9065704,51.25806808,53.5308876,115.7197952,94.36462402,21.22903252,228.7900391,61.41798782
4/24/2018,43.13686752,78.24341583,203.21315,51.61366272,53.84110641,115.8064423,95.59137726,20.52007484,229.8957367,61.56364441
4/25/2018,42.86988449,76.52262115,202.1096191,50.45482254,52.55854034,114.739502,93.03455353,21.15518951,226.3085785,61.01137924
4/26/2018,42.59286499,75.8035965,201.496521,50.31547546,52.37411118,114.4415283,92.9058609,20.87015724,225.1436615,60.64288712
4/27/2018,42.74079132,76.87355042,202.2631683,50.93690872,53.04867554,114.9549866,93.85520935,21.19655609,227.7010803,60.82361984
4/30/2018,42.74075699,76.86241913,201.7547913,50.9834404,52.87221527,114.9444046,93.48007965,21.93942833,227.7011566,60.8551178
5/1/2018,42.52722931,76.13092804,199.8424835,50.77911377,52.41437149,113.7857056,92.56578064,22.0227375,225.5455475,60.51361084
5/2/2018,42.72012711,77.10114288,199.5280151,51.48839569,53.04103088,113.4167099,93.59967041,21.75270271,227.6055298,60.43343735
5/3/2018,42.85368347,76.91701508,197.8337555,51.65570068,53.05833054,112.1362076,93.39892578,21.44975281,226.9304657,60.08304977
5/4/2018,42.53691483,76.70304871,197.0605469,51.80608749,53.05081177,111.849823,93.55421448,21.45474243,226.5168457,59.79862213
5/7/2018,42.90864563,78.60945892,197.9693756,52.88663483,54.26667786,111.77388,95.21176147,20.97462654,229.9173737,60.08744431
5/8/2018,43.19697952,79.78203583,198.027771,53.56370163,55.13043213,111.3713074,95.73343658,20.53185654,231.5399933,60.63383484
5/9/2018,43.29517365,79.61006927,197.4233246,53.60351944,55.20018387,110.9267044,95.55551147,20.02030945,230.6331177,60.76275253
5/10/2018,43.74342728,81.02674103,198.9225464,54.80443192,56.62380981,111.6595078,97.78533936,18.63232803,232.4396973,61.42791367
5/11/2018,44.09063721,81.86711121,200.5912018,55.43099976,57.4132576,113.1038895,99.20859528,17.80252647,233.7350006,62.27771759
5/14/2018,44.69285583,82.81876373,201.225769,55.71542358,57.67341614,113.8033524,99.8618927,17.62826157,235.4393463,63.00696182
5/15/2018,45.25605011,83.80416107,201.447403,55.85968781,57.985466,113.9632721,99.86019897,17.82518387,238.037796,63.55594254
5/16/2018,45.03224182,82.60417175,199.1872559,54.71015167,57.05606079,112.1889038,96.87910461,19.05863571,236.7906494,62.97709274
5/17/2018,44.95647812,82.0647049,199.0562134,54.29565811,56.83607483,111.9800797,96.27682495,19.23763084,236.8087158,62.75055313
5/18/2018,45.03134537,81.33026886,198.4457855,53.6581459,56.22319794,111.3968582,94.83528137,19.46860695,235.7673035,62.65029144
5/21/2018,45.21052551,81.21154022,198.815155,53.40700531,55.91160202,111.6629333,94.51159668,19.52855873,235.965271,62.66700363
5/22/2018,45.06366348,81.52812958,200.0187073,53.64122009,56.29796219,112.4426727,94.98147583,19.48590088,236.8687744,62.94328308
5/23/2018,45.13618851,81.76717377,199.4874115,53.68576431,56.30982208,112.0306549,94.60643005,19.23398018,236.8804169,63.17168808
5/24/2018,45.24488068,82.33914948,198.2008667,53.82859802,56.44567871,111.1545792,94.0252533,19.2088871,236.844574,63.57132339
5/25/2018,45.31052399,81.9613266,196.6670532,53.61243439,56.00892258,110.4033508,93.09360504,19.37316513,235.9524689,63.52505112
5/29/2018,45.441082,82.18572998,196.1328125,53.7117691,56.01165009,110.2239838,92.98587036,19.34307098,236.6399078,63.62902451
5/30/2018,45.24553299,81.88405609,195.3703003,53.47287369,55.4372139,109.7436905,92.99108124,19.57184601,235.3175812,63.07157135
5/31/2018,45.29438019,83.15129852,197.7300415,54.11063385,56.30564117,110.8640823,94.19355011,18.98850441,237.4105682,63.66181946
6/1/2018,45.29156876,82.8684082,196.1927643,54.32646561,56.54151154,109.8451385,93.73325348,19.33577919,236.8046722,63.54442215
6/4/2018,45.6693573,83.95095062,196.8048706,55.18611145,57.68704605,110.2073669,94.64020538,18.55500412,239.0359192,64.39173126
6/5/2018,45.85112381,84.37902832,196.9028015,55.37960434,57.78104782,110.8516769,94.74925232,18.89615822,240.171051,64.85365295
6/6/2018,45.69562531,84.03627777,195.6180725,55.14968109,57.63585663,110.186676,93.45735931,19.55288696,239.5716248,64.93522644
6/7/2018,46.06780243,85.35693359,198.4284973,55.87821579,58.27124786,112.2138596,95.7252121,18.90286446,241.4968262,65.40384674
6/8/2018,46.27816772,85.30153656,199.3218384,55.83596802,58.11396408,112.6659393,96.50237274,18.67790794,240.6756134,65.24514008
6/11/2018,46.5399971,85.83503723,201.3318329,56.18685532,58.32124329,114.0785522,98.35634613,18.21853828,241.6387482,65.35887146
6/12/2018,46.60362244,85.40918732,200.6864471,55.88745499,58.21717072,113.4935226,97.38467407,18.52350235,241.487381,65.29364777
6/13/2018,46.62958145,85.21699524,200.4252014,55.84307861,58.33905411,113.2689896,97.02194977,18.80639648,241.9904633,65.16344452
6/14/2018,46.71585083,85.22272491,200.0134888,55.73760605,58.25663757,112.9889221,96.73407745,19.27370644,242.4576111,64.99009705
6/15/2018,46.73508453,85.44257355,199.5120544,55.83582306,58.31706238,112.754921,96.41298676,19.72598648,243.1812744,65.02648163
6/18/2018,46.56227112,85.42107391,198.3091278,55.82513428,58.12332153,111.7753372,95.68357086,20.67716408,243.5900269,64.45714569
6/19/2018,46.59263611,85.39663696,197.2914124,55.95329285,58.41060638,111.1906281,95.39649963,20.65660858,243.9572296,64.40346527
6/20/2018,46.35420227,85.18019104,196.8358154,55.95017624,58.23688889,111.2087555,95.08400726,21.1397171,244.2925568,64.2477417
6/21/2018,46.15648651,85.03826904,195.9891357,55.851017,58.16181946,110.7167053,94.15125275,21.47066498,244.125061,64.32844543
6/22/2018,46.01078415,84.14289093,194.9809723,55.44033813,57.5369873,110.1696548,93.69435883,21.46461487,242.2325134,63.83110428
6/25/2018,45.80583954,84.00005341,195.5302734,55.36948013,57.36950302,110.4956284,93.98770905,21.58244324,242.017395,63.5166893
6/26/2018,45.37701035,83.11856842,196.5192108,55.07025528,56.53818893,111.557991,96.0189743,21.05821228,239.7836914,62.52381897
6/27/2018,44.93840408,82.59307861,196.090744,54.90410614,56.45980072,111.0208435,95.46021271,20.9670887,238.4870148,62.37945175
6/28/2018,44.54713058,81.54399109,195.4955902,54.43871307,55.90213013,110.775116,94.98817444,20.39557266,236.0051727,62.06591797
6/29/2018,44.66651917,81.92247009,196.2613983,54.64487457,56.17999649,111.1043396,95.85005951,20.27270317,237.1019287,61.97551727
7/2/2018,44.79380417,82.17498016,196.3398285,54.80059433,56.34793091,111.1418839,96.57344818,20.23740959,237.1385345,61.82518005
7/3/2018,45.04827881,82.84650421,197.1990662,55.00815964,56.56798935,111.793251,97.75514221,20.25185394,238.3695526,61.87624359
7/5/2018,44.9991684,82.99803162,198.1260681,55.06095123,56.52467346,113.1181641,99.25383759,19.9931469,237.909729,61.85535431
7/6/2018,44.6237793,82.70724487,198.959259,55.08890152,56.3708725,113.6502686,98.59777832,20.1271801,238.2567749,62.12496567
7/9/2018,44.74086761,83.25141907,199.6741028,55.42575836,56.9263649,113.815918,98.91505432,20.02853775,239.0550995,62.48000717
7/10/2018,45.12088394,84.39676666,201.2003937,55.98252487,57.66484833,114.7822342,100.1957779,19.54475784,239.9848175,63.14307785
7/11/2018,45.53902435,84.97107697,202.8396606,56.23575974,57.83275604,116.0530548,101.5797577,19.0567131,239.8996429,63.7390213
7/12/2018,45.29439545,83.92412567,201.5845795,55.59149933,57.18635178,115.2622681,99.84116364,19.51245499,238.8892365,63.58172989
7/13/2018,45.59465027,85.0802002,202.7419586,56.1823082,57.96900177,116.0806427,101.3647995,19.71907997,241.2971954,63.78964615
7/16/2018,45.43662643,84.85457611,202.3641357,56.01483536,57.71602631,115.6809616,100.4587555,19.90499687,240.8130341,64.01131439
7/17/2018,45.16102219,84.56787109,201.3114929,55.82653809,57.72002792,114.9204788,99.001297,20.30134773,240.3973999,64.00910187
7/18/2018,45.08786011,84.82383728,202.2277679,56.42128754,57.83978271,115.8998184,100.9746628,20.0363636,239.8581543,63.99472046
7/19/2018,45.29201889,84.99763489,202.4187927,56.3923912,57.76850891,115.7685852,100.6153183,19.74244118,239.0163422,64.32509613
7/20/2018,45.01560974,84.07076263,201.8486023,56.0038414,57.67753601,115.1862411,99.9100647,19.94505692,238.3432159,63.6631012
7/23/2018,45.01906204,83.94264221,201.4803467,55.89925766,57.56796646,115.0098038,99.61477661,20.40127182,238.6303101,63.51476288
7/24/2018,45.02401352,84.47284698,203.3892365,56.35116959,57.8741951,116.4469604,100.9488449,20.23694611,239.7745972,63.78814697
7/25/2018,45.61034775,85.92529297,205.7016754,57.31811142,58.65316772,117.7494354,103.0367432,19.56743813,241.8273315,64.60538483
7/26/2018,46.026371,86.43153381,205.8345032,57.41286087,58.91950226,117.6554108,103.297821,19.68453598,241.8264771,65.00614166
7/27/2018,46.90163422,88.29949951,207.2391815,58.23534012,60.08322144,118.4927826,105.6521225,19.88908195,244.6283112,65.08927155
7/30/2018,47.31735611,88.08459473,205.986496,57.74281311,59.63122177,117.6311722,105.162468,20.99339867,243.7599792,64.52597809
7/31/2018,48.16374207,88.86304474,207.0392151,57.8027153,59.7787056,118.4030914,107.221489,20.71224594,244.7217255,64.16811371
8/1/2018,48.27443695,88.4462204,207.0943756,57.39165878,59.27161789,118.6370621,107.1501694,20.49544525,243.8718719,64.0814743
8/2/2018,49.44391251,89.85488892,207.8985596,58.1001358,60.31078339,118.9189224,109.6905518,20.26392174,246.3229523,63.84102249
8/3/2018,50.64216614,91.64478302,209.1171875,58.84392166,61.38024139,119.5256653,112.0944977,20.12132835,249.1967163,63.9589653
8/6/2018,51.17825317,92.02061462,209.5885925,58.86283875,61.76862717,119.3936157,112.6406784,19.73993492,249.977417,63.94308853
8/7/2018,51.61750793,92.77186584,210.8517761,59.02532959,62.1215477,119.9156113,113.6488419,19.263134,250.9192657,64.15317535
8/8/2018,52.20450974,94.65543365,213.8825378,60.05592346,63.53679657,121.6296844,117.2663498,18.5271759,252.8951111,64.44823456
8/9/2018,52.58394623,95.04940796,214.4204102,60.21828842,64.18872833,121.5524902,118.8621063,18.19923973,252.3657532,64.28713989
8/10/2018,52.71089172,94.87673187,213.7373657,60.04630661,64.1054306,120.8427353,118.3065033,18.21305656,252.3375854,64.23839569
8/13/2018,52.54033661,93.6828537,211.7949982,59.32209015,63.17232513,119.6879349,116.016037,18.68417549,251.4447937,63.97111511
8/14/2018,52.60219955,93.4794693,210.7308807,59.1829834,63.08269501,118.9475403,114.818985,18.96003151,252.1026764,63.78473663
8/15/2018,52.62164307,93.5149231,209.6514587,59.057621,63.08317947,117.9229431,113.0549927,19.36180496,253.1395111,63.87702179
8/16/2018,51.91436005,92.04971313,207.6969604,58.33304214,61.92059326,116.9532471,110.240799,20.12453079,251.7023315,63.42850494
8/17/2018,52.59450912,93.32671356,210.223587,58.81650925,62.39688873,118.8014374,112.9608383,19.39823532,252.845047,63.67709732
8/20/2018,52.70111847,93.32511139,211.4807434,58.83250427,62.15248489,119.9653549,114.2423325,18.88194847,251.850769,63.80013275
8/21/2018,52.78937531,93.39497375,212.6891632,58.79924011,61.97724915,120.9654617,115.1466141,18.27601433,251.2435913,64.03578949
8/22/2018,52.56383896,93.06053925,213.0013123,58.51762772,61.7105751,121.1966019,114.7031021,18.11120796,250.7920837,64.06595612
8/23/2018,52.15054703,92.30948639,211.7391663,58.12026978,61.44481277,120.1819763,112.8909073,18.08795929,250.2006378,63.98240662
8/24/2018,52.1714592,92.32920837,211.3803558,58.11155701,61.45969391,120.0765381,112.7573853,18.23246384,251.141571,63.85335922
8/27/2018,52.41692734,93.15213776,212.9413605,58.47828293,61.86672592,121.1373062,114.2124786,17.95068932,252.6384583,64.12899017
8/28/2018,52.5206871,94.26417542,214.957016,59.09521103,62.60689926,122.2287064,116.158493,17.654562,253.9441528,64.5218811
8/29/2018,52.94662094,95.47432709,216.3083344,59.57430649,63.12438965,122.7653275,118.0131454,16.95722389,254.3814392,64.92105865
8/30/2018,53.0337944,96.26940918,217.3306885,60.02981949,63.5781517,123.282547,119.3776932,16.46154022,254.2268524,65.27494812
8/31/2018,52.97893143,96.00783539,216.6047363,59.79390717,62.95184326,122.8812408,118.0551758,16.73705482,253.3467102,65.62872314
9/4/2018,53.04099655,96.25849152,216.3195801,59.55794144,62.52207184,122.5978546,116.8531113,17.34822655,253.6963959,65.86733246
9/5/2018,52.90818787,96.1348877,215.7966919,59.21082687,62.09423447,122.0581512,115.3849564,17.9128685,253.175766,65.8923645
9/6/2018,52.67990875,95.84933472,215.9134064,58.86847687,61.49258041,122.0865173,114.872818,18.22323418,252.3333588,65.68559265
9/7/2018,52.71972275,95.66036224,216.4478302,58.53587723,60.93005371,122.6982346,115.0489578,18.45936584,253.0594635,65.4372406
9/10/2018,52.65954971,95.30463409,216.3390808,58.19210052,60.42961884,122.9072495,114.8277435,18.65863991,252.9655151,65.25741577
9/11/2018,52.76777649,95.69025421,216.7327576,58.25426865,60.61033249,123.3463211,116.1447296,18.13079262,252.3865356,65.11802673
9/12/2018,53.16048813,96.89477539,217.5114136,58.67549133,61.15999222,123.5528717,117.3973541,17.84587097,253.2199249,65.4384613
9/13/2018,52.79975891,96.85462952,218.4779053,58.53406143,60.77757645,124.4338913,117.472374,18.08257103,252.9803925,65.59249878
9/14/2018,53.03918457,97.19111633,218.6716614,58.69501495,61.00864029,124.574585,118.1432571,18.1211853,253.22966,65.7129364
9/17/2018,52.84791183,97.11148071,219.4789276,58.7387619,61.16762161,125.2973938,118.8069077,17.92740631,253.0956879,65.73583984
9/18/2018,52.40586472,96.21409607,219.5987854,58.26089096,60.44728851,125.8837891,118.5135574,17.99520683,252.0121155,65.47434998
9/19/2018,52.29767227,96.59815216,220.5349121,58.36706161,60.74132919,126.644989,119.5193329,18.15272522,252.335083,65.40855408
9/20/2018,52.1907196,96.30792236,220.7765808,58.15169144,60.49065781,126.8862457,119.4493561,18.08653831,251.9787445,65.37337494
9/21/2018,52.75087738,98.01035309,223.0761414,58.70853424,61.35922241,128.6184998,122.9232178,17.43788147,252.8654785,65.76934052
9/24/2018,53.24348831,99.18527985,223.2389069,58.28710175,59.89809799,129.4066772,123.6581039,18.24318504,253.3484344,66.0579834
9/25/2018,53.17385101,98.68928528,222.7068634,58.42798233,60.73334503,128.7865601,124.1947632,17.55464363,250.9765015,66.13079834
9/26/2018,53.06528854,98.82389069,221.5849915,58.82479095,61.20674896,127.9424515,124.1757584,17.16271973,250.3630371,66.3474884
9/27/2018,52.44152451,97.62247467,219.029953,58.61421585,60.51099777,126.7172165,121.7215729,17.76512909,249.2021484,66.41836548
9/28/2018,52.16367722,97.43835449,218.0693054,58.83701324,60.64583206,126.1397552,121.2389679,17.70637703,248.4055481,66.63742065
10/1/2018,51.54499054,96.00382996,215.6301117,58.56386948,59.73317719,124.994278,118.6552277,18.44333649,247.5165558,66.65568542
10/2/2018,51.47513962,97.02558136,217.5207214,59.1017189,60.08290863,126.6954117,119.9182281,18.36903381,249.3797302,67.26130676
10/3/2018,50.96986389,96.24855804,217.2270508,58.84661865,59.75782013,126.3926392,118.8048477,18.44647217,248.5377808,67.22160339
10/4/2018,50.742836,95.81121063,217.0894165,58.73708725,59.76311493,126.1173401,118.4833298,18.41071892,248.177597,67.07759094
10/5/2018,50.24982452,93.98834229,215.6198883,57.605896,58.32022476,125.0694427,115.9806747,18.48763657,246.4090271,66.3348465
10/8/2018,50.01477814,93.0941925,215.4201813,57.1002655,57.65913391,125.2990646,115.5670929,18.38068581,246.8012085,65.72895813
10/9/2018,50.20350266,93.25495911,215.7269897,56.98563385,57.46622467,125.5364151,115.9579773,17.65596581,247.2090607,65.59407806
10/10/2018,50.55229187,93.9998703,216.8839722,57.1050148,57.65211487,126.2769012,116.9468689,17.33242226,248.8824463,65.70937347
10/11/2018,49.48287201,90.34079742,210.8896179,55.63254166,55.42356491,122.9169617,111.7601471,18.19592857,243.9564056,64.65371704
10/12/2018,48.77635574,89.08493805,208.9629822,55.40485382,54.97680283,121.6040573,111.6398926,17.248909,240.654541,63.80270767
10/15/2018,47.92673111,88.53762054,209.0106812,55.54308701,54.84202194,122.0823669,112.4646072,16.9562397,239.7536926,63.40108871
10/16/2018,47.45896149,87.64757538,208.9234467,55.25337601,54.23485565,122.4596863,112.8290329,16.23550606,236.9304199,63.25304031
10/17/2018,47.65254974,88.55567932,210.1317902,55.65802765,54.14507675,123.5625992,112.6630783,16.8898983,240.0062103,63.74679947
10/18/2018,47.94869232,89.25615692,210.707489,55.70813751,54.21430206,124.426506,113.5250244,16.72890091,240.4754333,64.16145325
10/19/2018,47.42705917,87.07035828,209.921875,54.94358063,53.60730743,123.9001999,110.6176834,17.31322479,242.233017,63.32376862
10/22/2018,47.63568497,87.51220703,209.9817352,54.80902863,53.67937469,124.0073242,111.4488449,16.78331757,242.6284637,63.33819962
10/23/2018,47.67337799,87.91056061,209.493576,54.79139709,53.79856873,123.9094772,112.5551758,16.51077843,242.6492767,63.11973953
10/24/2018,47.44901276,86.45037079,208.8976898,54.29949951,53.18458176,123.5940704,110.9563293,16.94968987,241.8552399,62.73479462
10/25/2018,47.47211838,85.24377441,207.8310394,54.16769791,53.1257782,123.2988129,110.806015,17.17999458,241.1814575,61.80235672
10/26/2018,47.49653244,85.65382385,208.7534485,54.33010864,53.26227951,123.7317429,110.7639618,17.74397469,243.3677521,61.79024887
10/29/2018,47.64479446,83.91190338,208.2801819,54.14463043,52.93885803,123.5145111,109.5343781,18.38560677,242.4205627,61.04137802
10/30/2018,47.60703278,83.30529785,209.278244,54.07935715,52.95056534,124.0808258,107.6940994,19.08432388,245.1350708,61.13005447
10/31/2018,47.66070938,83.14447784,210.6659088,53.91513824,52.92440796,125.1919403,106.7738495,19.76483727,248.2993774,61.42326355
11/1/2018,46.2994194,81.77978516,210.2546997,52.83976746,53.04211044,123.5513611,102.2685471,20.48533058,247.1451111,61.24677658
11/2/2018,45.87448883,81.43585205,210.0214844,52.20555115,53.08512115,123.246933,100.891304,20.98090553,247.5130615,61.26242065
11/5/2018,45.86978912,81.51927185,210.503006,51.97829437,52.82561874,124.399353,100.2852783,21.55709076,248.3704834,61.83842468
11/6/2018,47.18875885,83.55205536,213.6746521,52.65275192,52.68107224,128.4749756,104.2222137,21.4046936,253.444931,63.22500992
11/7/2018,47.40748215,84.39481354,215.1642456,53.14910507,53.06311035,130.45755,106.235321,21.67405319,256.0919495,63.90452576
11/8/2018,47.67655945,85.98088074,216.9623566,53.5213623,53.45963669,131.8473053,108.1942368,21.8729229,258.5742798,64.3483429
11/9/2018,47.68153,86.47302246,217.3334351,53.90549469,53.7731514,132.1193237,109.2001648,21.98427391,258.3122864,64.54810333
11/12/2018,47.45794678,86.04987335,216.9325562,53.75246048,53.63128281,132.0854034,108.7199783,22.68007278,257.8621521,64.48544312
11/13/2018,47.35900116,85.6640625,216.4854279,53.43622208,53.40376663,131.8474884,108.1636124,23.18427277,258.1895142,64.09063721
11/14/2018,46.99927902,85.0124588,215.7131653,53.09693146,53.27781296,131.3162384,107.4982452,23.6550293,258.030426,63.58880234
11/15/2018,46.52291107,83.98838043,214.4980927,52.67488098,53.09559631,130.6796875,106.2198639,23.98002625,257.3043213,63.05383682
11/16/2018,46.24000549,83.76883698,213.9681549,52.60581589,53.23823547,130.0449066,106.2215271,23.8588047,257.0797119,62.68998337
11/19/2018,46.50016403,84.56019592,215.1293793,52.92976379,53.46664047,131.1046448,107.0196991,24.10240555,259.3794556,63.02378082
